filename,Price,Promotion Time,Discount
1592018494275_1ey7bd99vfr_jpg.rf.7f8aeba0b72c251551591c5dc7a47bae.jpg,"2,298",01/02/2023-09/02/2023,70%
1610162462303_2pmgs2nci4w_jpg.rf.80c963368948e8c5c4da7f0436eb3c81.jpg,"2,298",01/02/2023-09/02/2023,70%
1625283970968_8jfs57vc7du_jpg.rf.810a9a4035c459fae4666a4545213691.jpg,"2,298",01/02/2023-09/02/2023,70%
1608625400565_48zrqjac1xh_jpg.rf.808ed1f040b54c83219c6252deb6825d.jpg,"2,298",01/02/2023-09/02/2023,70%
1610422925672_6ejh7we79i4_jpg.rf.81ebe66280691f302aaa3f46bb6467bd.jpg,"2,298",01/02/2023-09/02/2023,70%
1590397873516_c4d8izxyxvc_jpg.rf.81dd0d523bd3474171f88fb9846ab2b0.jpg,"2,298",01/02/2023-09/02/2023,70%
1637996470077_gw6oewft2xm_jpg.rf.80dfd9cdc3dec4517a8955b13724cafa.jpg,"2,298",01/02/2023-09/02/2023,70%
1604721902735_5oqojk5743_jpg.rf.814508c7b3288f7c2b67cfc3ea0a8ba3.jpg,"2,298",01/02/2023-09/02/2023,70%
1590636528497_3hwuq6nistr_jpg.rf.81c6e2acbf52707bc875e0399917c210.jpg,"2,298",01/02/2023-09/02/2023,70%
1606968778874_c1t2o8oo2ch_jpg.rf.8233ef6a32425baa3f3bc0eb3b54ae27.jpg,"2,298",01/02/2023-09/02/2023,70%
1603117149794_jt8z0nr649_jpg.rf.81f3efb85d12641fa0973c0db9241d45.jpg,"3,596",27/02/2023-10/03/2023,50%
1592624834229_zqwbw4w3w_jpg.rf.826323e0df0f3236a5f8893c18965fe9.jpg,"3,596",27/02/2023-10/03/2023,50%
1609823890298_wbflqy0luao_jpg.rf.81a2c5b1b816439f5e7bc72249ce9761.jpg,"3,596",27/02/2023-10/03/2023,50%
1591851771790_3f33l1jz0hm_jpg.rf.82479baa43e7d10228e0f2eb8e528243.jpg,"3,596",27/02/2023-10/03/2023,50%
1602952943273_fdsz9ordu4f_jpg.rf.82740b650506d0f0c403271bff3a734c.jpg,"3,596",27/02/2023-10/03/2023,50%
1605772289922_mgc7xmaywi_jpg.rf.829f90976937348c0cb1fb6bd6fb0684.jpg,"3,596",27/02/2023-10/03/2023,50%
1602738875093_mlqtfywqnvh_jpg.rf.82612250be1afe36ceefc3bc9ba830cd.jpg,"3,596",27/02/2023-10/03/2023,50%
1638247283087_55lk44b5smt_jpg.rf.837c2f931f24fb586f1b779d5aac6a33.jpg,"3,596",27/02/2023-10/03/2023,50%
1609841052477_d0unydukc2d_jpg.rf.83f5c6dbd8926fd35c9e6381f9171ed3.jpg,"3,596",27/02/2023-10/03/2023,50%
1606363841764_7cpgr02s25p_jpg.rf.8420a0682d715ccccc2b9150df3a2fc0.jpg,"3,596",27/02/2023-10/03/2023,50%
1583206775761_55u5j3ic964_jpg.rf.847f1d89e5f0776b7d5c8590bf4a7524.jpg,"3,596",27/02/2023-10/03/2023,50%
1608994158841_22fx13cp8fw_jpg.rf.84f9a5762fe2b5a456f25e2f9dc177d5.jpg,"3,596",27/02/2023-10/03/2023,50%
1593103908309_ydmqfzu7g2i_jpg.rf.84064a9d62103d5e216953d5ea0e995b.jpg,"3,596",27/02/2023-10/03/2023,50%
1592624822695_lu8lsm0o5o_jpg.rf.81f4df830ebbe8a8d0d2c07373067293.jpg,"3,596",27/02/2023-10/03/2023,50%
1582642293582_woq64p107wh_jpg.rf.7fc56b1ad526a75682ce198f0ff61ad1.jpg,"3,596",27/02/2023-10/03/2023,50%
1602738886701_3swq3h2azcs_jpg.rf.8326bfe008ae16c151f3ed1f9a4eca54.jpg,"3,596",27/02/2023-10/03/2023,50%
1592018358370_yme8tc7s9n_jpg.rf.810543a5bc0002e95244793d34833cda.jpg,"3,596",27/02/2023-10/03/2023,50%
1602039785747_r2psox3a9j_jpg.rf.8509c2862815d8758cc12e9e7f33eef3.jpg,"4,315",20/01/2023-31/01/2023,30%
1607917006655_han7zgojw7_jpg.rf.85b65ec374e152be596fe1d877b13f0c.jpg,"4,315",20/01/2023-31/01/2023,30%
1600055772020_baj7unbj4nr_jpg.rf.86bb5f57990b8d27f3430682dbbe155a.jpg,"4,315",20/01/2023-31/01/2023,30%
1594797032314_c3x1rhgz4k7_jpg.rf.85d96c371c2488c92f9c8f0886862126.jpg,"4,315",20/01/2023-31/01/2023,30%
1606966778521_bfdxs12g2f7_jpg.rf.871c95f2cab2b191b2b3ce0b6fac2a33.jpg,"4,315",20/01/2023-31/01/2023,30%
1598235901980_mig7sxccyfq_png.rf.83f5bf1522959adae2c7f5a1d9d50b77.jpg,"4,315",20/01/2023-31/01/2023,30%
1604907604766_rdpyng7jwp_jpg.rf.870709db1bdaab5b6f9f11ceffee2b0c.jpg,"4,315",20/01/2023-31/01/2023,30%
1592542751808_2s0y3qn33h1_jpg.rf.87768872b4f45d81ecf195b7f1251c7a.jpg,"4,315",20/01/2023-31/01/2023,30%
1606372996026_ckhpyq9qcer_jpg.rf.881ffaa3237dc44256ca2055af2046a6.jpg,"4,315",20/01/2023-31/01/2023,30%
1590053661864_28002gofp5m_png.rf.8794d96abd4ccf239ce9eb2976cf3319.jpg,"4,315",20/01/2023-31/01/2023,30%
1625198884115_efh2qxlwv3r_jpg.rf.884f9193137da7aaa2677aa536b070b3.jpg,"4,315",20/01/2023-31/01/2023,30%
1602039485829_k970p62ccy_jpg.rf.89134edf3971d2c4e480d7e9f1399bbc.jpg,"4,315",20/01/2023-31/01/2023,30%
1589685936197_mmqfssj0ibc_jpg.rf.891112d714be16b27818b651e93d79a0.jpg,"4,315",20/01/2023-31/01/2023,30%
1593054008108_uwvj4ye8v48_jpg.rf.887655bcf125fa1f16531e981b9674cb.jpg,"4,315",20/01/2023-31/01/2023,30%
1602146166675_fpqervwt6b_jpg.rf.8942adfbda78172789106167e1b20f96.jpg,"4,315",20/01/2023-31/01/2023,30%
1621846290560_r7qvfpmca69_jpg.rf.861a07fe6a41b0b2dd06fb5100d2d97f.jpg,"4,315",20/01/2023-31/01/2023,30%
1623469239874_f2ik1aoj1v_jpg.rf.8856d9cd5363787c196b7fb611d665f9.jpg,"4,315",20/01/2023-31/01/2023,30%
1608026867224_21coj9vls69_jpg.rf.8956a8fff6d4880a82120f90e7550cd5.jpg,"4,315",20/01/2023-31/01/2023,30%
1597824154388_7c1ae3fxiep_png.rf.8945f48111e8836a4e87ad5530c3c958.jpg,"4,315",20/01/2023-31/01/2023,30%
1621846290558_18rubxznn1f_jpg.rf.891af90de639ddecd5313a0578c77c98.jpg,"2,546",18/01/2023-28/01/2023,20%
1600924948522_zzmqu0y2v4_jpg.rf.88a3732f5923398490cb4530e95e8d65.jpg,"2,546",18/01/2023-28/01/2023,20%
1602738905477_6he6mwmtkck_jpg.rf.89c2bc98014902346bbd72786d03577a.jpg,"2,546",18/01/2023-28/01/2023,20%
1598071877153_zv31yf92i4h_jpg.rf.8a16bb76dc2f8e9e2e925a88eba9d2e8.jpg,"2,546",18/01/2023-28/01/2023,20%
1591256935070_azr4y9yyvp6_jpg.rf.8a0adb5ca3eb42170d574cbdfe34d8fc.jpg,"2,546",18/01/2023-28/01/2023,20%
1607080097989_bmokcpdukfa_jpg.rf.8a7cb331dd1abcedb189e25a900272a1.jpg,"2,546",18/01/2023-28/01/2023,20%
1603948308515_93rj23nyaet_jpg.rf.8acea3749f830f0ecb42b9be23c83531.jpg,"2,546",18/01/2023-28/01/2023,20%
1603947470957_8pxxjh81wzk_jpg.rf.8a8dddd7b3f03704f4f037b1b6377e6d.jpg,"2,546",18/01/2023-28/01/2023,20%
1600927359580_nrwtuotnmmj_jpg.rf.8b09e62408c057989e048c29cd1fbafd.jpg,"2,546",18/01/2023-28/01/2023,20%
1607681711016_zd8xuc6cl99_jpg.rf.8aefcb37ce1f61495d80b5878eaf96fa.jpg,"2,546",18/01/2023-28/01/2023,20%
1601961337053_yb9025xkgf_jpg.rf.8958d7ff3c074a0a82d02da93f4d7218.jpg,"2,546",18/01/2023-28/01/2023,20%
1590488087246_eke7fjlo677_jpg.rf.8b0bd73f14b11e43cb0c359a65629829.jpg,"2,546",18/01/2023-28/01/2023,20%
1602040010797_xtzfl8y0fk8_jpg.rf.8b36b486b2517edb8edb12ac55c54911.jpg,"2,546",18/01/2023-28/01/2023,20%
1607917001467_y1x50cuxrth_jpg.rf.8bd32755f0eb9d17bed81f7a1f6f6b1d.jpg,"2,546",18/01/2023-28/01/2023,20%
1590987451197_e5x6vtfovzo_jpg.rf.8bdee87f3da67fe903053d78e88a4773.jpg,"2,546",18/01/2023-28/01/2023,20%
1591259600209_tbczm2f1p8h_jpg.rf.8c4984b16a37cee4682310cb41418ecf.jpg,"3,434",18/02/2023-28/02/2023,40%
1638426054342_xgqejglusxk_jpg.rf.8b1faa12bcd616c1dec009ca0cc2f83a.jpg,"3,434",18/02/2023-28/02/2023,40%
1608605287807_kjomen58mwg_jpg.rf.8c69c3283f83920e96863f41145488dd.jpg,"3,434",18/02/2023-28/02/2023,40%
1625449624259_7n8qqhofl0w_jpg.rf.8cc1d6a3b1336d7189e479800d950b42.jpg,"3,434",18/02/2023-28/02/2023,40%
1594780018595_3jkbhggkk1v_jpg.rf.8cef75956c3e38f2d8864ef50dfd2d95.jpg,"3,434",18/02/2023-28/02/2023,40%
1600927355747_19asxhnho9_jpg.rf.8b71b61798aa3fe676e09bfba46345e7.jpg,"3,434",18/02/2023-28/02/2023,40%
1608110802643_vo3zzp8lf48_jpg.rf.f0700ec488beb35de38549856f1dee93.jpg,"3,434",18/02/2023-28/02/2023,40%
1624690511730_envb4nbnrj_jpg.rf.f22ce32dbc2a5ae96c9b818920cfc443.jpg,"3,434",18/02/2023-28/02/2023,40%
1605772661721_ntg1s6rrof_jpg.rf.f23054ebc83af47b81467b5ea431cd25.jpg,"3,434",18/02/2023-28/02/2023,40%
1592649234548_htn7253obtj_jpg.rf.f2361218f96645dc4498bf9e9f648bc1.jpg,"3,434",18/02/2023-28/02/2023,40%
1638514013623_tcfxnvvhwil_jpg.rf.f288f514ddbaf477a71a31aa04aebae4.jpg,"3,434",18/02/2023-28/02/2023,40%
1605074842709_kyk9mt30r2n_jpg.rf.f2bf49d90735364fec23ed2a24dbd2be.jpg,"3,434",18/02/2023-28/02/2023,40%
1609126924695_9r1n60u3li_jpg.rf.f2cf6dd90cbfde6b39ff297f1f29d1f0.jpg,"3,434",18/02/2023-28/02/2023,40%
1582704444443_al38pyjxcrd_jpg.rf.f3877ce9adb18a28a0a88b616c05ad4f.jpg,2300,15/02/2022-20/05/2022,50%
1590053661866_gfosrzgq83w_png.rf.f3d920d90059e00d3c593ce87fec304b.jpg,"3,434",18/02/2023-28/02/2023,40%
1603947489724_g292g1mgaji_jpg.rf.f2fb01b554489a6be0a171ac78c93ddb.jpg,"3,434",18/02/2023-28/02/2023,40%
1625109879317_ry0scfd51bk_jpg.rf.f42291ef9804744950842d281e7da234.jpg,"3,434",18/02/2023-28/02/2023,40%
1590397873513_vau4v96bclj_jpg.rf.f468dbbf94bfc3ee3dfbead32e111204.jpg,"3,434",18/02/2023-28/02/2023,40%
1591417386487_5efkgv2p217_jpg.rf.f3ae30c4470127239a9e2767348836bf.jpg,"5,234",15/03/2023-29/03/2023,50%
1621517493436_wrbh7pejsh_jpg.rf.f47c2b9f3ffa38c730ebe171cefb2f6f.jpg,"5,234",15/03/2023-29/03/2023,50%
1607936819123_18zli3kvtnv_jpg.rf.f498b141517088089bbc35946b136933.jpg,"5,234",15/03/2023-29/03/2023,50%
1627371090786_p92ryngbf4_jpg.rf.f4c3304b82a12b243fa796635a2c57c4.jpg,"5,234",15/03/2023-29/03/2023,50%
1608111281277_uqovhkozc4_jpg.rf.f4fa93adeff1548f2ae6573ef235c2cb.jpg,"5,234",15/03/2023-29/03/2023,50%
1603947475707_yc3wwrz67b_jpg.rf.f47905e2c16d50fc79c4b0d4811f666b.jpg,"5,234",15/03/2023-29/03/2023,50%
1594367973780_c4nd9y8x0kh_jpg.rf.f507c5db43f8ba462d5492b8c6f9c92b.jpg,"5,234",15/03/2023-29/03/2023,50%
1604049845876_o4gkjfixk7e_jpg.rf.f5893c5235e93479009f715d02ec1cb0.jpg,"5,234",15/03/2023-29/03/2023,50%
1592649228958_rk9aadqqz7a_jpg.rf.f62df78736b389a7ffcf565091b34231.jpg,"5,234",15/03/2023-29/03/2023,50%
1638426546541_j33stxqu91o_jpg.rf.f587e40f9de1c7a86794339e8b7786d3.jpg,"5,234",15/03/2023-29/03/2023,50%
1594050966854_ii9xb7pyrvb_jpg.rf.f5c34fd4eddc0c847bd46246b318d1e0.jpg,"5,234",15/03/2023-29/03/2023,50%
1590488087242_sf7t803npe_jpg.rf.f548f46606814d31431dbd94409bfcf5.jpg,"5,234",15/03/2023-29/03/2023,50%
1609210287601_fee89nqmvso_jpg.rf.f51efaa15081a844db105e8b73d6631f.jpg,"5,234",15/03/2023-29/03/2023,50%
1592194050302_ix5pc2wjh4j_jpg.rf.f6558db3b26dce6e631ca11537a4033f.jpg,"5,234",15/03/2023-29/03/2023,50%
1605070504588_i1omxn8j8v_jpg.rf.f6d0c9e4bc8de6ea318cb7584d5dede7.jpg,"5,234",15/03/2023-29/03/2023,50%
1582704432728_es619a4vmj_jpg.rf.f69f3697ddd7afab15e273c3079f87ea.jpg,"5,234",15/03/2023-29/03/2023,50%
1592624714867_oz2moj6ckj_jpg.rf.f74b593cf4c25675acedf14ef938b1bd.jpg,"5,234",15/03/2023-29/03/2023,50%
1604390416797_fimfn33v439_jpg.rf.f6ec870e414be9e7eff4496f86e26741.jpg,"3,100",16/03/2023-26/03/2023,30%
1584427414247_kg9arr81lfg_jpg.rf.f73b9bf9b5afcf7a8f02f138645ae27d.jpg,"3,100",16/03/2023-26/03/2023,30%
1596619266763_28auyuig3if_png.rf.f7d340f0ba15094a4fb9a9b336a026aa.jpg,"3,100",16/03/2023-26/03/2023,30%
1602039803393_61zv9lbvxy5_jpg.rf.f7ba402c01bca89419580e1318245307.jpg,"3,100",16/03/2023-26/03/2023,30%
1590397873510_psb1gug3i28_jpg.rf.f67b3305745d676f30ad83f802b65355.jpg,"3,100",16/03/2023-26/03/2023,30%
1608772397941_9h8wj5kv197_jpg.rf.f8ee782e7d1f5196292f5b41c38ebf0a.jpg,"3,100",16/03/2023-26/03/2023,30%
1583208368005_jk1u11oj4pj_jpg.rf.f7c149edc28c64e5d20dfb6a0e6b6267.jpg,"3,100",16/03/2023-26/03/2023,30%
1638426054316_r857hujp33a_jpg.rf.f900d9757ff1f829d61a41841088118a.jpg,"3,100",16/03/2023-26/03/2023,30%
1607080079971_alp3ggzx52c_jpg.rf.f92f1356f9ba5940efc2cf8eb5b1cdcc.jpg,"3,100",16/03/2023-26/03/2023,30%
1626332930152_6r93fc3wp5s_jpg.rf.f775238bd79e1f0d80a58168b02eb6f9.jpg,"3,100",16/03/2023-26/03/2023,30%
1625198698862_trzzdhxw8ci_jpg.rf.f97a61e2ade29bb546c4611b03be7d90.jpg,"3,100",16/03/2023-26/03/2023,30%
1590383687674_c4m3z9nawmt_jpg.rf.f959d512b3556d132616f94d0e6c6acd.jpg,"3,100",16/03/2023-26/03/2023,30%
1593053543625_ajj0hzz63nd_jpg.rf.f8545c5daed7b47fe74ee7d1adafbd5e.jpg,"3,100",16/03/2023-26/03/2023,30%
1606799987917_gx9fvkfnn0c_png.rf.f9a44ee800bd123f81dea6cb1c307e84.jpg,"3,100",16/03/2023-26/03/2023,30%
1591260842766_tuylpxdc6fk_jpg.rf.f98a8fed840de269ec22a7a9d57233bc.jpg,"3,100",16/03/2023-26/03/2023,30%
1598070601734_t0f5m33nrze_jpg.rf.f9bc2877e28423a138bf1aad5f08f1f3.jpg,"3,100",16/03/2023-26/03/2023,30%
1606372580290_os4f8ncgbwd_jpg.rf.f9e1423cfcc81ddaacb84e0a0c472d33.jpg,"3,100",16/03/2023-26/03/2023,30%
1610163167698_qszxmj5hu1_jpg.rf.fa2e9d91f938bde9c6f146efb74e985d.jpg,"2,245",08/02/2023/19/02/2023,60%
1622088601086_1ju60h4i7rw_jpg.rf.f9dc2b963b1bf5de94436613df2f1435.jpg,"2,245",08/02/2023/19/02/2023,60%
1609823882025_4eaax1ypw2q_jpg.rf.f98ed14f83224e0ebac29aba97e718b3.jpg,"2,245",08/02/2023/19/02/2023,60%
1598236042853_qov9yxmp1jo_jpg.rf.f9d7324dae9ef9c79f046ae39d7736b6.jpg,"2,245",08/02/2023/19/02/2023,60%
1590593966771_sj458eg1sjm_jpg.rf.fa3f69ede9a87ae93528f2258994aa39.jpg,"2,245",08/02/2023/19/02/2023,60%
1602148818337_7m04q96tgso_jpg.rf.fbf6e2eb8d4057cdf6ad52c798385a72.jpg,"2,245",08/02/2023/19/02/2023,60%
1621517493436_a3l4ulsz7s5_jpg.rf.fcfbbb497d67d9ea08589fd7385bb638.jpg,"2,245",08/02/2023/19/02/2023,60%
1591253054374_z0tusqafhrq_jpg.rf.fccabb9a85ecdee760982e66c8a8d89f.jpg,"2,245",08/02/2023/19/02/2023,60%
1602222438287_8bsgvxvdn1w_jpg.rf.fb78ab3e0dc25e753d3ed07cdd818eed.jpg,"2,245",08/02/2023/19/02/2023,60%
1606719116463_c8o1xnxwzye_jpg.rf.fce9e428ba1343867f84806f8663cfe9.jpg,"2,245",08/02/2023/19/02/2023,60%
1610078657473_msyquhlyksq_jpg.rf.feb6a7fdcd6d1c122c01f5d45f7daff7.jpg,"2,245",08/02/2023/19/02/2023,60%
1604050249726_33prr8ombrq_jpg.rf.ff103c6fbbae93db575526f0065fe068.jpg,"2,245",08/02/2023/19/02/2023,60%
1599635386771_130anxaeqhfr_jpg.rf.fe9d01485fe8ab5dd5f1bce49273a0ab.jpg,"2,245",08/02/2023/19/02/2023,60%
1607936979413_v032kmr0sbg_jpg.rf.fa662cf6d040590b89c80c6c3cf5ffa8.jpg,"2,245",08/02/2023/19/02/2023,60%
1625284202025_hvu9g4rkzb8_jpg.rf.fad4f9a7211830c416a8ab41540408e8.jpg,"2,245",08/02/2023/19/02/2023,60%
1590383687687_0ausxm9u8dd_jpg.rf.fd3f4b289c0ec966e2c287d7bcb09050.jpg,"2,245",08/02/2023/19/02/2023,60%
1607314376440_optjd805hpg_jpg.rf.ff73fb41dc5475f4b86124cda52d88b0.jpg,"2,245",08/02/2023/19/02/2023,60%
1590033870714_2o7jffig33y_jpg.rf.ff6b93188d7bacbd4d9fba8fbd5f71f6.jpg,"1,289",04/01/2023-15/01/2023,30%
1607936450030_kj3cazf1gtm_jpg.rf.fd588ea944c977a2d6cebbe169a55e85.jpg,"1,289",04/01/2023-15/01/2023,30%
1610162462302_slwc42d4nc_jpg.rf.fe8e9b06f23811a1d96d280fef9e2235.jpg,"1,289",04/01/2023-15/01/2023,30%
1584664774345_8as6k3vp3qn_jpg.rf.ff3a6a77eeb59f8356eb8fae0a6b2e75.jpg,"1,289",04/01/2023-15/01/2023,30%
1607413814151_1x5gqap5y6h_jpg.rf.ff9585604547a0c3959acd0860562b64.jpg,"1,289",04/01/2023-15/01/2023,30%
1605939725748_iqn6a311er_jpg.rf.fc0d3528c7eb2979efb2165b4c90e67c.jpg,"1,289",04/01/2023-15/01/2023,30%
1602147833295_zwwtcc9zqlo_jpg.rf.ffa50dad73e2615e1999ccb4bf70636f.jpg,"1,289",04/01/2023-15/01/2023,30%
1590143087013_vragxy5b8t9_png.rf.ffb0394cc00698e7fa0889a6ab549b74.jpg,"1,289",04/01/2023-15/01/2023,30%
1601971373973_cnrt6nneen6_jpg.rf.8d2a3317d9204f8deb5b02058fb08cab.jpg,"1,289",04/01/2023-15/01/2023,30%
1608994244146_kwsd6z0otzp_jpg.rf.8d83bfeef27dde79920da9dce1e9a305.jpg,"1,289",04/01/2023-15/01/2023,30%
1584664774336_zwvnq6iyy1m_jpg.rf.8dda6d9f5bc1266f75512a8b66a00b88.jpg,"1,289",04/01/2023-15/01/2023,30%
1592542165920_nnfw5fxx2gb_jpg.rf.8e0ca4dd840ed5d0aaddd116e66d2be7.jpg,"1,289",04/01/2023-15/01/2023,30%
1590383687678_4wfh30yiaax_jpg.rf.8e174feb34e900b87d26ccbd036bcf22.jpg,"1,289",04/01/2023-15/01/2023,30%
1606372443759_i53qicn6x7_jpg.rf.8e281975ba970384b59e7f8d8b4f5ef6.jpg,"1,289",04/01/2023-15/01/2023,30%
1607681455559_92p9u7moq85_jpg.rf.8e376caec3c1e75b70cfdd962965f4d1.jpg,"1,289",04/01/2023-15/01/2023,30%
1621846823339_a92sqr0jwnf_jpg.rf.8e44976c5d894bca8265071578afbb31.jpg,"1,289",04/01/2023-15/01/2023,30%
1603254018411_nmy1tpniqa_jpg.rf.8e6e1c21d8e21cd094897cb26977ec6a.jpg,"1,289",04/01/2023-15/01/2023,30%
1605152850901_xgkdbec15s_jpg.rf.8ec44845df945748fa9f59fd01004cc7.jpg,"2,463",10/01/2023-22/01/2023,40%
1591344991421_4zktnv0n974_jpg.rf.8ecdf96cf605dee09cf497391ba56318.jpg,"2,463",10/01/2023-22/01/2023,40%
1606472029559_dwtpu0r6jui_jpg.rf.8edae536fb623a41ef74df17e6171dc9.jpg,"2,463",10/01/2023-22/01/2023,40%
1583335872436_wee8iieg53_jpg.rf.8eecba39850f288322b149fa226cdef8.jpg,"2,463",10/01/2023-22/01/2023,40%
1607314789213_w0uanwdawpg_jpg.rf.8f15a2e066295e04492bd0ff3769e0b6.jpg,"2,463",10/01/2023-22/01/2023,40%
1590053867130_86ytueg730x_jpg.rf.8f69ecf05c5ae23a1bc62fcb49af6bcf.jpg,"2,463",10/01/2023-22/01/2023,40%
1606372766409_zqvxw4yd4o_jpg.rf.8ff2002df67d7a9050f0a811e30087cb.jpg,"2,463",10/01/2023-22/01/2023,40%
1591354426216_lu78wonvlo_jpg.rf.8f7f2039effbe0c7cec509c19cef0a6d.jpg,"2,463",10/01/2023-22/01/2023,40%
1606472037265_l7qzkcnxzoh_jpg.rf.8ffeb62745168d4a2b4afc761ceb6dd4.jpg,"2,463",10/01/2023-22/01/2023,40%
1608026426066_czhj9946t6_jpg.rf.9039cb0fff2b63f00dc29c707d76a1f3.jpg,"2,463",10/01/2023-22/01/2023,40%
1625284896473_1p0daglu1hw_jpg.rf.902cfddb46658078577d9416f330cff1.jpg,"2,463",10/01/2023-22/01/2023,40%
1602144332087_aun1vrnkzyq_jpg.rf.907ac3bbc5127aa45750f84a7b55fa44.jpg,"2,463",10/01/2023-22/01/2023,40%
1590033915829_orr83cw4jg_jpg.rf.9082ad151833443976ed3b9f5c21c286.jpg,"2,463",10/01/2023-22/01/2023,40%
1589687706338_ql8ewjt3v9_jpg.rf.907bc6433949cdc8c6eb8c4d7215d1b5.jpg,"2,463",10/01/2023-22/01/2023,40%
1604806951307_8h6bws97vr_jpg.rf.91077cd39b5911332c53ad0228c476c4.jpg,"2,463",10/01/2023-22/01/2023,40%
1605365343251_4o30k0iyfyf_jpg.rf.90db9a38d8b12d0e86707c482cbd4f09.jpg,"2,463",10/01/2023-22/01/2023,40%
1609127390229_q58t5gk9h59_jpg.rf.9132fb550639e14449cb4fb25d8673aa.jpg,"2,463",10/01/2023-22/01/2023,40%
1601971650542_zwf01foczpq_jpg.rf.919d348372f143cc8f620fd1275a4d3d.jpg,"2,463",10/01/2023-22/01/2023,40%
1605772297533_sqzo2tu34fo_jpg.rf.924085459f4a7ad3eb87aecbb554791c.jpg,"2,463",10/01/2023-22/01/2023,40%
1622878765777_6z5fa9n5apd_jpg.rf.920b5499b116ce6f662bb884682c82d2.jpg,"1,900",20/02/2023-04/03/2023,50%
1593053539792_pd1dtoazk5_jpg.rf.91c2b882e40943a99910e31f4168c151.jpg,"1,900",20/02/2023-04/03/2023,50%
1602039662669_myik88wlwgm_jpg.rf.92fb3269a23e95d120a0b2938a482f72.jpg,"1,900",20/02/2023-04/03/2023,50%
1593675955988_pem62cg92cf_jpg.rf.92b25cfeece8bf2fa62f835ce29b75f4.jpg,"1,900",20/02/2023-04/03/2023,50%
1584367988131_4ge740npp9a_jpg.rf.93226a209e939eb3f96aecffe86decd0.jpg,"1,900",20/02/2023-04/03/2023,50%
1607229990191_zpqjlusxmfn_jpg.rf.93ec65dfcf2d7c88530b7a6d450479e1.jpg,"1,900",20/02/2023-04/03/2023,50%
1600312755458_brg3l4mjsct_jpg.rf.93c58a3036f1f4c947b77ec62abfa639.jpg,"1,900",20/02/2023-04/03/2023,50%
1583333677571_xpo6v167ueb_jpg.rf.936dea10639ed1df935e12941b018191.jpg,"1,900",20/02/2023-04/03/2023,50%
1607916975789_ohrjubdp4ja_jpg.rf.942d850da3dfe01bce6ab205012a9556.jpg,"1,900",20/02/2023-04/03/2023,50%
1594780199807_v8i2ezls8i_jpg.rf.93c84192b5432572188e8d1c5000d23a.jpg,"1,900",20/02/2023-04/03/2023,50%
1591851776184_qd4ju35gd_jpg.rf.93df392f1e8d1e624fb5bcb4a5e1981d.jpg,"1,900",20/02/2023-04/03/2023,50%
1622088601094_cf7i7qtm7o_jpg.rf.92a5df4a5d8bd5dd8a58eb482d0e8a92.jpg,"1,900",20/02/2023-04/03/2023,50%
1604805565580_46qz9rge7lr_jpg.rf.94bb13e5757ec3bc1abeeb250aa282cc.jpg,"1,900",20/02/2023-04/03/2023,50%
1591851781391_tp51lruxzr8_jpg.rf.94e21293c096335c13dff174bd5f3036.jpg,"1,900",20/02/2023-04/03/2023,50%
1623725937426_mnl7uu2abfc_jpg.rf.94e766bbd55648e3caed9ee70dfdb614.jpg,"1,900",20/02/2023-04/03/2023,50%
1605942077076_3iq1amyfgqn_jpg.rf.951de01bffea15e6f30e4e57e6795fda.jpg,"1,900",20/02/2023-04/03/2023,50%
1607936986221_bqphyhcjc6l_jpg.rf.9555b43f027aaf008ace14ac5cfb9b2c.jpg,"1,900",20/02/2023-04/03/2023,50%
1606540289912_zw9vkammmf_jpg.rf.9594db894cbc1ea09e0ad30dc40b7539.jpg,"1,900",20/02/2023-04/03/2023,50%
1607397993198_69lr1aro9zo_jpg.rf.959ea27e2f9d627f3f21075bf2d95be0.jpg,"1,900",20/02/2023-04/03/2023,50%
1604907591043_wcil5iu5hwd_jpg.rf.95a44d5dcf1d7a82c677bdaa048d3015.jpg,"2,176",17/03/2023-28/03/2023,40%
1608787285397_utrxlksq4r_jpg.rf.95b31d628f93b7357482dd3a78b19131.jpg,"2,176",17/03/2023-28/03/2023,40%
1623727277499_l8bagzs252i_jpg.rf.95f4f2fc41ba9c351698eebffd4a38cd.jpg,"2,176",17/03/2023-28/03/2023,40%
1599886160235_7rfsrqfchec_jpg.rf.96566f7878cd7270619a14c5a60dcf33.jpg,"2,176",17/03/2023-28/03/2023,40%
1606543099613_24imo3lsur5_jpg.rf.95e9a0fa9048d07911ebe8b68d80a72b.jpg,"2,176",17/03/2023-28/03/2023,40%
1605939374024_8wsvhvx7jjt_jpg.rf.96edd60d6af9c08d8d71cc93c35b2547.jpg,"2,176",17/03/2023-28/03/2023,40%
1590027777794_wkyec711spr_jpg.rf.9727d0a115d42a02594e3c53ccd03e2c.jpg,"2,176",17/03/2023-28/03/2023,40%
1590383687683_dzslc1zldb_jpg.rf.96af603d883814c30360df7913cceb0b.jpg,"2,176",17/03/2023-28/03/2023,40%
1606472048344_tl73e8noqs_jpg.rf.96b576c2a3be3065015b0e6b6e0ed425.jpg,"2,176",17/03/2023-28/03/2023,40%
1577077744424_1f4w01gsl4q_jpg.rf.96ee4338b55e7d00f5b002c249f21c7b.jpg,"2,176",17/03/2023-28/03/2023,40%
1594366252383_vg3lcirr2yn_jpg.rf.982fd7cd99499a21fd3bad8fc8de8da3.jpg,"2,176",17/03/2023-28/03/2023,40%
